participant-adress,16.88105,start preview hololens,virtual,na
participant-adress,17.37738,stop preview,virtual,0,4963303
participant-adress,17.41034,start preview kinect,virtual,na
participant-adress,17.9661,stop preview,virtual,0,5557613
participant-adress,38.69988,start preview hololens,virtual,na
participant-adress,39.08072,stop preview,virtual,0,3808403
participant-adress,39.12663,start preview kinect,virtual,na
participant-adress,39.53042,stop preview,virtual,0,4037895
participant-adress,87.26987,start preview hololens,virtual,na
participant-adress,87.75439,stop preview,virtual,0,48452
participant-adress,87.76921,start preview kinect,virtual,na
participant-adress,88.08704,stop preview,virtual,0,3178329
participant-adress,88.10227,start preview hololens,virtual,na
participant-adress,88.82104,stop preview,virtual,0,7187653
participant-adress,91.67442,start preview hololens,virtual,na
participant-adress,92.91258,stop preview,virtual,1,238159
participant-adress,99.3964,start use spherical camera,virtual,na
participant-adress,105.354,stop use spherical camera,virtual,5,957596
participant-adress,105.3673,stop use spherical camera,virtual,5,970901
participant-adress,108.5064,start use spherical camera,virtual,na
participant-adress,108.6893,stop use spherical camera,virtual,0,1828995
participant-adress,108.6893,stop use spherical camera,virtual,0,1828995
participant-adress,110.1209,virtual view,na,110,1209
participant-adress,111.9382,reset virtual camera position,na,na
participant-adress,115.6795,start use spherical camera,virtual,na
participant-adress,128.1651,stop use spherical camera,virtual,12,4856
participant-adress,128.1651,stop use spherical camera,virtual,12,4856
participant-adress,129.5776,virtual view,na,19,4567
participant-adress,143.0328,start using stick,virtual,na
participant-adress,176.6521,stop using stick,virtual,33,61929
participant-adress,186.491,start preview kinect,virtual,na
participant-adress,187.2119,stop preview,virtual,0,7209015
participant-adress,188.6205,kinect view,na,59,04289
participant-adress,209.5165,start preview hololens,kinect,na
participant-adress,210.4459,stop preview,kinect,0,9294128
participant-adress,210.6901,start preview hololens,kinect,na
participant-adress,210.989,stop preview,kinect,0,2989044
participant-adress,212.0402,hololens view,na,23,41971
participant-adress,322.1253,start preview virtual,hololens,na
participant-adress,322.6961,stop preview,hololens,0,5708008
participant-adress,323.8245,virtual view,na,111,7843
participant-adress,327.6736,start preview hololens,virtual,na
participant-adress,328.1927,stop preview,virtual,0,5190735
participant-adress,329.5894,hololens view,na,5,764893
participant-adress,353.0194,start preview virtual,hololens,na
participant-adress,353.3515,stop preview,hololens,0,3320923
participant-adress,353.6042,start preview hololens,hololens,na
participant-adress,353.6635,stop preview,hololens,0,05932617
participant-adress,354.7615,virtual view,na,25,17212
participant-adress,355.0094,start preview hololens,virtual,na
participant-adress,355.0662,stop preview,virtual,0,05679321
participant-adress,356.0867,start preview hololens,virtual,na
participant-adress,356.42,stop preview,virtual,0,333313
participant-adress,356.42,stop preview,virtual,0,333313
participant-adress,356.42,start preview hololens,virtual,na
participant-adress,357.5553,hololens view,na,2,793793
participant-adress,387.7513,start preview kinect,hololens,na
participant-adress,388.1262,stop preview,hololens,0,3748779
participant-adress,388.4455,start preview hololens,hololens,na
participant-adress,388.5126,stop preview,hololens,0,06710815
participant-adress,388.6238,stop preview,hololens,0,1783142
participant-adress,388.5126,start preview hololens,hololens,na
participant-adress,388.7159,start preview hololens,hololens,na
participant-adress,388.7881,stop preview,hololens,0,07217407
participant-adress,389.2405,kinect view,na,31,68521
participant-adress,390.3904,start using stick,kinect,na
participant-adress,396.847,stop using stick,kinect,6,456573
participant-adress,398.3943,start use spherical camera,kinect,na
participant-adress,408.4153,stop use spherical camera,kinect,10,02103
participant-adress,408.4332,stop use spherical camera,kinect,10,03891
participant-adress,409.5079,virtual view,na,20,2674
participant-adress,413.7294,start preview kinect,virtual,na
participant-adress,414.3461,stop preview,virtual,0,6166992
participant-adress,414.3795,start preview kinect,virtual,na
participant-adress,414.6745,stop preview,virtual,0,2950134
participant-adress,415.4382,kinect view,na,5,930298
participant-adress,418.9773,virtual view,na,3,539093
participant-adress,442.7371,start preview hololens,virtual,na
participant-adress,443.2099,stop preview,virtual,0,4728088
participant-adress,444.1491,start preview hololens,virtual,na
participant-adress,444.2688,stop preview,virtual,0,1196899
participant-adress,444.2688,hololens view,na,25,2915
participant-adress,454.8457,start preview hololens,hololens,na
participant-adress,454.9786,stop preview,hololens,0,1329041
participant-adress,589.3552,start preview kinect,hololens,na
participant-adress,589.4075,stop preview,hololens,0,05224609
participant-adress,593.0444,start preview virtual,hololens,na
participant-adress,593.2949,virtual view,na,149,0261
participant-adress,593.713,stop preview,virtual,0,6686401
participant-adress,595.5303,reset virtual camera position,na,na
participant-adress,601.6481,reset virtual camera position,na,na
participant-adress,601.6481,virtual view,na,8,353149
participant-adress,614.4275,reset virtual camera position,na,na
participant-adress,621.4266,reset virtual camera position,na,na
participant-adress,650.1105,start preview hololens,virtual,na
participant-adress,652.3478,stop preview,virtual,2,237305
participant-adress,652.4625,start preview kinect,virtual,na
participant-adress,654.1305,stop preview,virtual,1,667969
participant-adress,660.3997,show camera position,na,na
participant-adress,667.356,start preview kinect,virtual,na
participant-adress,667.6625,stop preview,virtual,0,3064575
participant-adress,676.6978,show camera position,na,na
participant-adress,689.3832,start preview kinect,virtual,na
participant-adress,690.3717,stop preview,virtual,0,9885254
participant-adress,693.5065,show camera position,na,na
participant-adress,701.1746,start preview kinect,virtual,na
participant-adress,701.5079,stop preview,virtual,0,333252
participant-adress,702.5735,start preview kinect,virtual,na
participant-adress,705.8357,stop preview,virtual,3,262207
participant-adress,1056.212,start preview hololens,virtual,na
participant-adress,1056.234,stop preview,virtual,0,02197266
participant-adress,1056.433,start preview kinect,virtual,na
participant-adress,1056.453,stop preview,virtual,0,02001953
