participant-adress,11.10912,start using stick,virtual,na
participant-adress,17.45227,start preview kinect,kinect,na
participant-adress,18.26815,stop preview,kinect,0,8158798
participant-adress,18.9477,start preview kinect,kinect,na
participant-adress,19.49485,stop preview,kinect,0,5471497
participant-adress,30.69406,start use spherical camera,kinect,na
participant-adress,32.51497,stop use spherical camera,kinect,1,82091
participant-adress,32.58388,stop use spherical camera,kinect,1,889822
participant-adress,14.41548,start preview kinect,kinect,na
participant-adress,15.29738,stop preview,kinect,0,8819008
participant-adress,41.60437,start preview kinect,kinect,na
participant-adress,44.83589,stop preview,kinect,3,231522
participant-adress,24.76539,start preview kinect,kinect,na
participant-adress,29.25372,stop preview,kinect,4,488329
participant-adress,62.72117,start use spherical camera,kinect,na
participant-adress,64.77658,stop use spherical camera,kinect,2,055412
participant-adress,64.85172,stop use spherical camera,kinect,2,130554
participant-adress,11.11665,start using stick,kinect,na
participant-adress,19.53214,stop using stick,kinect,8,415491
participant-adress,8.325275,start using stick,kinect,na
participant-adress,12.56798,stop using stick,kinect,4,242704
participant-adress,13.28946,start preview kinect,kinect,na
participant-adress,13.72038,stop preview,kinect,0,4309196
participant-adress,14.95382,kinect view,na,-53,26179
participant-adress,26.62239,start preview virtual,kinect,na
participant-adress,26.71992,stop preview,kinect,0,09752846
participant-adress,27.9381,virtual view,na,12,98428
participant-adress,28.81446,start using stick,virtual,na
participant-adress,31.83645,stop using stick,virtual,3,02199
participant-adress,33.14939,start preview kinect,virtual,na
participant-adress,34.5942,stop preview,virtual,1,444809
participant-adress,34.676,start preview hololens,virtual,na
participant-adress,34.8909,stop preview,virtual,0,214901
participant-adress,34.8909,start preview kinect,virtual,na
participant-adress,36.06815,stop preview,virtual,1,17725
participant-adress,37.24522,start use spherical camera,virtual,na
participant-adress,39.03949,stop use spherical camera,virtual,1,79427
participant-adress,39.1137,stop use spherical camera,virtual,1,868481
participant-adress,40.56976,start using stick,virtual,na
participant-adress,46.05267,stop using stick,virtual,5,48291
participant-adress,74.07187,start preview kinect,virtual,na
participant-adress,74.36597,stop preview,virtual,0,2940979
participant-adress,75.6453,kinect view,na,47,7072
participant-adress,76.35047,start using stick,kinect,na
participant-adress,80.84281,stop using stick,kinect,4,49234
participant-adress,82.32972,start preview virtual,kinect,na
participant-adress,82.96326,stop preview,kinect,0,6335373
participant-adress,83.85324,start preview virtual,kinect,na
participant-adress,84.27027,stop preview,kinect,0,4170303
participant-adress,85.49526,virtual view,na,9,84996
participant-adress,22.57948,start using stick,virtual,na
participant-adress,32.5895,stop using stick,virtual,10,01002
participant-adress,61.40888,start preview kinect,virtual,na
participant-adress,61.48803,stop preview,virtual,0,07915115
participant-adress,62.77848,start preview kinect,virtual,na
participant-adress,62.77848,kinect view,na,-22,71678
participant-adress,62.89356,stop preview,kinect,0,115078
participant-adress,63.74971,start using stick,kinect,na
participant-adress,70.78881,stop using stick,kinect,7,039101
participant-adress,8.662911,start using stick,kinect,na
participant-adress,18.91119,stop using stick,kinect,10,24828
participant-adress,19.60823,start preview kinect,kinect,na
participant-adress,20.31289,stop preview,kinect,0,7046585
participant-adress,21.9854,kinect view,na,-40,79308
participant-adress,24.27537,start using stick,kinect,na
participant-adress,29.19415,stop using stick,kinect,4,918781
participant-adress,33.34563,virtual view,na,11,36023
participant-adress,38.99915,start preview kinect,virtual,na
participant-adress,39.75499,stop preview,virtual,0,7558403
participant-adress,10.30185,start preview kinect,virtual,na
participant-adress,10.581,stop preview,virtual,0,27915
participant-adress,11.7803,kinect view,na,-21,56533
participant-adress,12.48258,start using stick,kinect,na
participant-adress,15.60887,stop using stick,kinect,3,126289
participant-adress,30.11132,virtual view,na,18,33102
participant-adress,64.05576,start preview kinect,virtual,na
participant-adress,64.21097,stop preview,virtual,0,1552048
participant-adress,65.46861,kinect view,na,35,35729
participant-adress,86.00114,virtual view,na,20,53252
participant-adress,133.203,start preview kinect,virtual,na
participant-adress,133.3076,stop preview,virtual,0,104599
participant-adress,133.7283,kinect view,na,47,72717
participant-adress,65.06795,start preview kinect,kinect,na
participant-adress,65.57239,stop preview,kinect,0,5044403
participant-adress,66.73469,kinect view,na,-66,99361
participant-adress,67.59267,start using stick,kinect,na
participant-adress,71.99158,stop using stick,kinect,4,398911
participant-adress,10.10855,start preview kinect,kinect,na
participant-adress,10.56942,stop preview,kinect,0,4608698
participant-adress,11.76832,kinect view,na,-54,96637
participant-adress,30.96845,start preview virtual,kinect,na
participant-adress,31.07376,stop preview,kinect,0,1053085
participant-adress,32.34417,virtual view,na,20,57585
participant-adress,32.94152,start preview kinect,virtual,na
participant-adress,33.66624,stop preview,virtual,0,72472
participant-adress,34.89409,kinect view,na,2,549919
participant-adress,43.75061,start preview virtual,kinect,na
participant-adress,43.85832,stop preview,kinect,0,107708
participant-adress,45.39207,virtual view,na,10,49798
participant-adress,49.41126,start preview kinect,virtual,na
participant-adress,49.52478,stop preview,virtual,0,1135216
participant-adress,51.16544,kinect view,na,5,773369
participant-adress,54.22697,start using stick,kinect,na
participant-adress,64.20356,stop using stick,kinect,9,976589
participant-adress,93.7383,start preview virtual,kinect,na
participant-adress,93.81212,stop preview,kinect,0,07382202
participant-adress,95.13465,virtual view,na,43,96921
participant-adress,32.93544,start preview kinect,virtual,na
participant-adress,33.24661,stop preview,virtual,0,3111687
participant-adress,34.50451,kinect view,na,-60,63014
participant-adress,8.409064,start preview kinect,kinect,na
participant-adress,8.477015,stop preview,kinect,0,06795025
participant-adress,8.523301,start preview kinect,kinect,na
participant-adress,8.93671,stop preview,kinect,0,4134092
participant-adress,10.17187,kinect view,na,-24,33264
participant-adress,12.01822,start using stick,kinect,na
participant-adress,14.6937,stop using stick,kinect,2,67548
participant-adress,14.89028,start preview kinect,kinect,na
participant-adress,14.9679,stop preview,kinect,0,07762051
participant-adress,15.34374,reset virtual camera position,na,na
participant-adress,17.59777,start preview kinect,kinect,na
participant-adress,17.68534,stop preview,kinect,0,08757019
