participant-adress,64.33604,show camera position,na,na
participant-adress,42.92199,reset virtual camera position,na,na
participant-adress,42.95592,virtual view,na,42,95592
participant-adress,66.79382,start preview hololens,virtual,na
participant-adress,67.41021,stop preview,virtual,0,6163864
participant-adress,67.96039,start preview hololens,virtual,na
participant-adress,68.0779,stop preview,virtual,0,1175156
participant-adress,68.34409,start preview kinect,virtual,na
participant-adress,68.37812,stop preview,virtual,0,0340271
participant-adress,68.39474,start preview kinect,virtual,na
participant-adress,68.82943,stop preview,virtual,0,4346924
participant-adress,69.27892,start preview kinect,virtual,na
participant-adress,69.49672,stop preview,virtual,0,2177963
participant-adress,69.51176,start preview kinect,virtual,na
participant-adress,70.2313,stop preview,virtual,0,7195435
participant-adress,70.54682,start preview hololens,virtual,na
participant-adress,70.76507,stop preview,virtual,0,2182465
participant-adress,71.91351,reset virtual camera position,na,na
participant-adress,73.06662,start preview kinect,virtual,na
participant-adress,74.41699,stop preview,virtual,1,350372
participant-adress,74.44921,start preview hololens,virtual,na
participant-adress,74.48392,stop preview,virtual,0,03470612
participant-adress,74.50005,start preview hololens,virtual,na
participant-adress,78.0929,stop preview,virtual,3,59285
participant-adress,78.20289,start preview kinect,virtual,na
participant-adress,79.19292,stop preview,virtual,0,9900284
participant-adress,79.20296,start preview hololens,virtual,na
participant-adress,79.22446,stop preview,virtual,0,02149963
participant-adress,79.93633,start preview hololens,virtual,na
participant-adress,79.95985,stop preview,virtual,0,02351379
participant-adress,79.97192,start preview kinect,virtual,na
participant-adress,80.10452,stop preview,virtual,0,1326065
participant-adress,80.23694,start preview kinect,virtual,na
participant-adress,80.45823,stop preview,virtual,0,2212906
participant-adress,81.29195,start preview kinect,virtual,na
participant-adress,81.67319,stop preview,virtual,0,3812408
participant-adress,82.39343,start preview hololens,virtual,na
participant-adress,82.4063,stop preview,virtual,0,01287079
participant-adress,82.42505,start preview hololens,virtual,na
participant-adress,82.76221,stop preview,virtual,0,3371582
