participant-adress,4.08912,start preview hololens,virtual,na
participant-adress,4.565586,stop preview,virtual,0,4764662
participant-adress,4.630285,start preview kinect,virtual,na
participant-adress,5.674479,stop preview,virtual,1,044194
participant-adress,5.713103,start preview hololens,virtual,na
participant-adress,6.164664,stop preview,virtual,0,451561
participant-adress,6.203563,start preview kinect,virtual,na
participant-adress,6.984907,stop preview,virtual,0,7813439
participant-adress,6.984907,start preview hololens,virtual,na
participant-adress,7.097147,stop preview,virtual,0,1122398
participant-adress,7.688158,start preview hololens,virtual,na
participant-adress,8.433764,stop preview,virtual,0,7456064
participant-adress,8.509934,start preview kinect,virtual,na
participant-adress,9.96894,stop preview,virtual,1,459005
participant-adress,10.23246,start preview kinect,virtual,na
participant-adress,20.52435,stop preview,virtual,10,29189
participant-adress,21.16047,start preview hololens,virtual,na
participant-adress,21.85766,stop preview,virtual,0,6971912
participant-adress,22.62727,start preview hololens,virtual,na
participant-adress,23.08617,stop preview,virtual,0,4589005
participant-adress,23.13899,start preview kinect,virtual,na
participant-adress,23.53364,stop preview,virtual,0,3946495
participant-adress,23.58353,start preview kinect,virtual,na
participant-adress,24.25446,stop preview,virtual,0,670929
participant-adress,26.65929,start preview hololens,virtual,na
participant-adress,26.71346,stop preview,virtual,0,05417061
participant-adress,26.90795,start preview kinect,virtual,na
participant-adress,27.00726,stop preview,virtual,0,09930992
participant-adress,27.15439,start preview kinect,virtual,na
participant-adress,27.75072,stop preview,virtual,0,5963287
participant-adress,27.90684,start preview hololens,virtual,na
participant-adress,28.00778,stop preview,virtual,0,1009407
participant-adress,28.05447,start preview hololens,virtual,na
participant-adress,38.87952,stop preview,virtual,10,82505
participant-adress,66.41663,start preview kinect,virtual,na
participant-adress,68.56228,stop preview,virtual,2,145645
participant-adress,69.44814,start preview hololens,virtual,na
participant-adress,71.08134,stop preview,virtual,1,633194
participant-adress,71.37307,start preview hololens,virtual,na
participant-adress,72.08061,stop preview,virtual,0,7075424
participant-adress,73.22507,hololens view,na,73,22507
participant-adress,73.72765,start preview virtual,hololens,na
participant-adress,74.53648,stop preview,hololens,0,8088303
participant-adress,75.69635,virtual view,na,2,471283
participant-adress,79.66016,start preview kinect,virtual,na
participant-adress,80.32802,stop preview,virtual,0,6678619
participant-adress,128.271,start preview hololens,virtual,na
participant-adress,129.7522,stop preview,virtual,1,481201
participant-adress,169.1632,start using stick,virtual,na
participant-adress,207.4931,stop using stick,virtual,38,32991
participant-adress,209.0919,start preview hololens,virtual,na
participant-adress,210.0495,stop preview,virtual,0,9575958
participant-adress,211.1626,hololens view,na,135,4662
participant-adress,232.9746,start preview virtual,hololens,na
participant-adress,234.4539,stop preview,hololens,1,479309
participant-adress,235.1215,virtual view,na,23,95891
participant-adress,253.3316,start use spherical camera,virtual,na
participant-adress,260.1758,stop use spherical camera,virtual,6,844208
participant-adress,260.2465,stop use spherical camera,virtual,6,914886
participant-adress,266.1256,start using stick,virtual,na
participant-adress,273.0783,stop using stick,virtual,6,952698
participant-adress,274.2665,start preview hololens,virtual,na
participant-adress,274.5459,stop preview,virtual,0,2793884
participant-adress,275.5864,hololens view,na,40,46489
participant-adress,277.6068,start preview virtual,hololens,na
participant-adress,277.6993,stop preview,hololens,0,09249878
participant-adress,277.7454,start preview virtual,hololens,na
participant-adress,278.0431,stop preview,hololens,0,297699
participant-adress,278.4726,start preview hololens,hololens,na
participant-adress,278.5794,stop preview,hololens,0,1068115
participant-adress,278.6341,start preview hololens,hololens,na
participant-adress,278.8488,stop preview,hololens,0,2146912
participant-adress,278.9051,start preview hololens,hololens,na
participant-adress,279.1744,virtual view,na,3,588013
participant-adress,279.6266,stop preview,virtual,0,7214966
participant-adress,279.91,start preview hololens,virtual,na
participant-adress,281.0347,stop preview,virtual,1,124695
participant-adress,282.0819,hololens view,na,2,907501
participant-adress,300.8648,virtual view,na,18,7829
participant-adress,318.8977,start preview hololens,virtual,na
participant-adress,325.8597,stop preview,virtual,6,962006
participant-adress,328.7188,start preview hololens,virtual,na
participant-adress,334.1072,stop preview,virtual,5,388397
participant-adress,334.1595,start preview hololens,virtual,na
participant-adress,335.1661,stop preview,virtual,1,006622
participant-adress,335.1661,hololens view,na,34,3013
participant-adress,414.9624,start freeze hololens view,na,na
participant-adress,414.9624,start using stick,hololens,na
participant-adress,421.3575,hololens view,na,86,19141
participant-adress,421.3575,stop using stick,hololens,6,395111
participant-adress,550.8283,start preview virtual,hololens,na
participant-adress,550.89,stop preview,hololens,0,06170654
participant-adress,551.0078,start preview virtual,hololens,na
participant-adress,551.479,stop preview,hololens,0,4711914
participant-adress,552.6697,virtual view,na,131,3122
