participant-adress,22.36071,start preview hololens,virtual,na
participant-adress,22.38348,stop preview,virtual,0,02276993
participant-adress,23.32806,start preview kinect,virtual,na
participant-adress,24.13566,stop preview,virtual,0,8076
participant-adress,26.59812,start preview hololens,virtual,na
participant-adress,27.06355,stop preview,virtual,0,4654312
participant-adress,53.73847,start preview hololens,virtual,na
participant-adress,53.79943,stop preview,virtual,0,06096268
participant-adress,54.06497,start preview hololens,virtual,na
participant-adress,54.30238,stop preview,virtual,0,2374115
participant-adress,70.51389,start preview hololens,virtual,na
participant-adress,70.56184,stop preview,virtual,0,04794312
participant-adress,84.59315,start preview kinect,virtual,na
participant-adress,84.6142,stop preview,virtual,0,0210495
