participant-adress,10.98437,start preview hololens,virtual,na
participant-adress,11.03565,stop preview,virtual,0,05128002
participant-adress,11.18542,start preview kinect,virtual,na
participant-adress,11.35142,stop preview,virtual,0,1660004
participant-adress,11.70312,start preview hololens,virtual,na
participant-adress,12.43382,stop preview,virtual,0,7306995
participant-adress,12.46812,start preview kinect,virtual,na
participant-adress,14.13669,stop preview,virtual,1,668571
participant-adress,14.20775,start preview hololens,virtual,na
participant-adress,14.32217,stop preview,virtual,0,1144199
participant-adress,14.33756,start preview hololens,virtual,na
participant-adress,14.98689,stop preview,virtual,0,6493301
participant-adress,15.4887,start preview hololens,virtual,na
participant-adress,15.90616,stop preview,virtual,0,4174604
participant-adress,15.90616,start preview kinect,virtual,na
participant-adress,17.45635,stop preview,virtual,1,55019
participant-adress,17.50467,start preview hololens,virtual,na
participant-adress,17.52726,stop preview,virtual,0,02259064
participant-adress,20.70784,show camera position,na,na
participant-adress,25.98119,reset virtual camera position,na,na
participant-adress,30.9676,start preview hololens,virtual,na
participant-adress,31.96869,stop preview,virtual,1,001091
participant-adress,31.99801,start preview hololens,virtual,na
participant-adress,33.01948,stop preview,virtual,1,021471
participant-adress,33.01948,hololens view,na,33,01948
participant-adress,35.43686,virtual view,na,2,417377
participant-adress,35.99745,start preview hololens,virtual,na
participant-adress,37.95747,stop preview,virtual,1,960018
