participant-adress,10.44643,start using stick,virtual,na
participant-adress,42.32874,stop using stick,virtual,31,88231
participant-adress,44.38093,start using stick,virtual,na
participant-adress,50.03262,stop using stick,virtual,5,651688
participant-adress,51.16457,start preview kinect,virtual,na
participant-adress,51.8596,stop preview,virtual,0,6950302
participant-adress,52.88299,start using stick,virtual,na
participant-adress,60.61861,stop using stick,virtual,7,735619
