participant-adress,9.090521,start preview hololens,virtual,na
participant-adress,25.18241,stop preview,virtual,16,09189
participant-adress,132.7001,start using stick,virtual,na
participant-adress,132.869,stop using stick,virtual,0,1688995
participant-adress,197.3694,start preview hololens,virtual,na
participant-adress,197.7499,stop preview,virtual,0,3804932
participant-adress,8.632221,start preview hololens,virtual,na
participant-adress,9.320837,stop preview,virtual,0,6886158
participant-adress,59.61747,start preview hololens,virtual,na
participant-adress,59.6829,stop preview,virtual,0,06542969
participant-adress,71.02785,start preview kinect,virtual,na
participant-adress,71.49681,stop preview,virtual,0,4689636
participant-adress,72.42014,start preview kinect,virtual,na
participant-adress,75.73467,stop preview,virtual,3,314529
participant-adress,76.03244,start preview kinect,virtual,na
participant-adress,76.62595,stop preview,virtual,0,5935135
participant-adress,77.02594,start preview kinect,virtual,na
participant-adress,78.6773,stop preview,virtual,1,65136
participant-adress,79.28403,start preview kinect,virtual,na
participant-adress,79.70946,stop preview,virtual,0,4254303
participant-adress,88.67693,start preview hololens,virtual,na
participant-adress,88.93488,stop preview,virtual,0,2579498
participant-adress,97.19255,start preview kinect,virtual,na
participant-adress,97.39887,stop preview,virtual,0,2063217
participant-adress,23.42185,start preview kinect,virtual,na
participant-adress,23.71782,stop preview,virtual,0,295969
participant-adress,91.45898,start preview kinect,virtual,na
participant-adress,92.5565,stop preview,virtual,1,097527
participant-adress,93.10983,start preview kinect,virtual,na
participant-adress,95.3551,stop preview,virtual,2,24527
participant-adress,95.9446,start preview kinect,virtual,na
participant-adress,96.69806,stop preview,virtual,0,7534561
participant-adress,97.42146,start preview kinect,virtual,na
participant-adress,98.299,stop preview,virtual,0,8775406
participant-adress,98.53658,start preview kinect,virtual,na
participant-adress,102.5958,stop preview,virtual,4,059219
