participant-adress,65.31355,start preview hololens,virtual,na
participant-adress,698.2159,stop preview,virtual,0,600708
participant-adress,698.233,start preview hololens,virtual,na
participant-adress,700.2313,stop preview,virtual,1,998352
participant-adress,700.3475,start preview kinect,virtual,na
participant-adress,701.3148,stop preview,virtual,0,9673462
participant-adress,701.3673,start preview hololens,virtual,na
participant-adress,702.7834,stop preview,virtual,1,416077
participant-adress,702.8329,start preview kinect,virtual,na
participant-adress,703.3635,stop preview,virtual,0,5306396
participant-adress,703.4131,start preview hololens,virtual,na
participant-adress,711.8273,stop preview,virtual,8,414185
participant-adress,711.8594,start preview kinect,virtual,na
participant-adress,711.876,stop preview,virtual,0,01660156
participant-adress,712.0267,start preview kinect,virtual,na
participant-adress,712.161,stop preview,virtual,0,1343384
participant-adress,712.5424,start preview kinect,virtual,na
participant-adress,712.9262,stop preview,virtual,0,3837891
participant-adress,712.9434,start preview hololens,virtual,na
participant-adress,712.9924,stop preview,virtual,0,0489502
participant-adress,713.1245,start preview hololens,virtual,na
participant-adress,721.2273,stop preview,virtual,8,102783
participant-adress,721.2448,start preview hololens,virtual,na
participant-adress,721.3052,stop preview,virtual,0,06036377
participant-adress,721.405,start preview kinect,virtual,na
participant-adress,721.7715,stop preview,virtual,0,3664551
participant-adress,721.8383,start preview hololens,virtual,na
participant-adress,722.9379,stop preview,virtual,1,099609
participant-adress,727.1697,start preview kinect,virtual,na
participant-adress,727.421,stop preview,virtual,0,2513428
participant-adress,727.5686,start preview kinect,virtual,na
participant-adress,727.8354,stop preview,virtual,0,2667847
participant-adress,727.8688,start preview hololens,virtual,na
participant-adress,728.2853,stop preview,virtual,0,4165039
participant-adress,728.3187,start preview kinect,virtual,na
participant-adress,730.1345,stop preview,virtual,1,815796
participant-adress,730.8182,start preview kinect,virtual,na
participant-adress,731.2004,stop preview,virtual,0,3822021
participant-adress,731.4858,start preview kinect,virtual,na
participant-adress,732.1669,stop preview,virtual,0,6810913
participant-adress,732.4338,start preview kinect,virtual,na
participant-adress,732.7004,stop preview,virtual,0,2666016
participant-adress,732.717,start preview hololens,virtual,na
participant-adress,733.1668,stop preview,virtual,0,4498291
participant-adress,733.2183,start preview kinect,virtual,na
participant-adress,735.4821,stop preview,virtual,2,263794
participant-adress,735.5481,start preview hololens,virtual,na
participant-adress,735.5659,stop preview,virtual,0,01782227
participant-adress,735.5823,start preview hololens,virtual,na
participant-adress,735.8658,stop preview,virtual,0,2835083
participant-adress,735.8982,start preview kinect,virtual,na
participant-adress,736.3494,stop preview,virtual,0,4512329
participant-adress,736.3834,start preview hololens,virtual,na
participant-adress,738.9814,stop preview,virtual,2,597961
participant-adress,739.0153,start preview kinect,virtual,na
participant-adress,739.8965,stop preview,virtual,0,8811646
participant-adress,739.9517,start preview hololens,virtual,na
participant-adress,740.0641,stop preview,virtual,0,1123657
participant-adress,740.0794,start preview hololens,virtual,na
participant-adress,740.1648,stop preview,virtual,0,08538818
participant-adress,740.1812,start preview kinect,virtual,na
participant-adress,740.6475,stop preview,virtual,0,4663086
participant-adress,743.7469,start preview kinect,virtual,na
participant-adress,743.7791,stop preview,virtual,0,03222656
participant-adress,743.7958,start preview kinect,virtual,na
participant-adress,744.2135,stop preview,virtual,0,4177246
