participant-adress,152.7666,start preview hololens,virtual,na
participant-adress,153.518,stop preview,virtual,0,7514038
participant-adress,153.5406,start preview kinect,virtual,na
participant-adress,155.207,stop preview,virtual,1,666397
participant-adress,155.2283,start preview hololens,virtual,na
participant-adress,155.2807,stop preview,virtual,0,05239868
