participant-adress,7.990074,start preview hololens,virtual,na
participant-adress,8.526949,stop preview,virtual,0,5368748
participant-adress,8.710932,start preview kinect,virtual,na
participant-adress,9.388336,stop preview,virtual,0,6774044
participant-adress,9.388336,start preview hololens,virtual,na
participant-adress,9.42599,stop preview,virtual,0,03765392
participant-adress,97.35802,start preview kinect,virtual,na
participant-adress,97.54283,stop preview,virtual,0,1848145
participant-adress,97.77644,start preview kinect,virtual,na
participant-adress,98.00962,stop preview,virtual,0,2331772
participant-adress,98.47206,start preview kinect,virtual,na
participant-adress,111.0172,stop preview,virtual,12,54514
participant-adress,111.1601,start preview hololens,virtual,na
participant-adress,168.4954,stop preview,virtual,57,3353
participant-adress,180.0547,start using stick,virtual,na
participant-adress,200.3584,stop using stick,virtual,20,3037
participant-adress,218.808,start use spherical camera,virtual,na
participant-adress,219.3673,stop use spherical camera,virtual,0,5592957
participant-adress,219.3673,stop use spherical camera,virtual,0,5592957
participant-adress,221.2309,virtual view,na,221,2309
participant-adress,227.7298,start use spherical camera,virtual,na
participant-adress,234.6955,stop use spherical camera,virtual,6,965698
participant-adress,234.6955,stop use spherical camera,virtual,6,965698
participant-adress,236.6735,virtual view,na,15,4426
participant-adress,244.4841,reset virtual camera position,na,na
participant-adress,249.5253,start use spherical camera,virtual,na
participant-adress,270.2521,stop use spherical camera,virtual,20,72681
participant-adress,270.2521,stop use spherical camera,virtual,20,72681
participant-adress,272.1256,virtual view,na,35,45212
participant-adress,275.497,reset virtual camera position,na,na
participant-adress,330.1094,start using stick,virtual,na
participant-adress,361.2784,stop using stick,virtual,31,16901
participant-adress,371.5036,start preview hololens,virtual,na
participant-adress,371.9796,stop preview,virtual,0,4760132
participant-adress,375.8289,start preview hololens,virtual,na
participant-adress,376.1351,stop preview,virtual,0,3062134
participant-adress,376.2578,start preview kinect,virtual,na
participant-adress,377.0593,stop preview,virtual,0,8014832
participant-adress,378.2611,kinect view,na,106,1355
participant-adress,381.8452,virtual view,na,3,584106
participant-adress,383.5092,start preview kinect,virtual,na
participant-adress,384.0158,stop preview,virtual,0,5066223
participant-adress,385.1835,kinect view,na,3,338287
participant-adress,390.5706,start preview hololens,kinect,na
participant-adress,392.3027,stop preview,kinect,1,732117
participant-adress,396.1813,reset virtual camera position,na,na
participant-adress,397.5168,reset virtual camera position,na,na
participant-adress,398.1489,virtual view,na,12,96539
participant-adress,400.3957,start preview kinect,virtual,na
participant-adress,400.7711,stop preview,virtual,0,3753967
participant-adress,401.0206,kinect view,na,2,871704
participant-adress,421.0361,virtual view,na,20,0155
participant-adress,424.9932,start preview kinect,virtual,na
participant-adress,425.3664,stop preview,virtual,0,3731995
participant-adress,426.4912,kinect view,na,5,455109
participant-adress,447.0624,start using stick,kinect,na
participant-adress,499.7332,stop using stick,kinect,52,67078
participant-adress,518.3757,start preview hololens,kinect,na
participant-adress,518.7714,stop preview,kinect,0,395752
participant-adress,519.8799,hololens view,na,93,38867
participant-adress,536.6599,start preview kinect,hololens,na
participant-adress,537.1066,stop preview,hololens,0,4467163
participant-adress,537.7826,start preview virtual,hololens,na
participant-adress,538.2909,stop preview,hololens,0,5083008
participant-adress,538.2909,kinect view,na,18,41101
participant-adress,540.2413,start preview hololens,kinect,na
participant-adress,540.4103,stop preview,kinect,0,1690063
participant-adress,544.3248,reset virtual camera position,na,na
participant-adress,544.8408,virtual view,na,6,549927
participant-adress,547.3104,start preview kinect,virtual,na
participant-adress,547.7278,stop preview,virtual,0,4173584
participant-adress,547.9974,kinect view,na,3,156555
participant-adress,551.2183,start using stick,kinect,na
participant-adress,562.1047,stop using stick,kinect,10,88635
participant-adress,563.0841,start using stick,kinect,na
participant-adress,564.7065,stop using stick,kinect,1,622375
participant-adress,568.6024,start using stick,kinect,na
participant-adress,580.9367,stop using stick,kinect,12,33429
participant-adress,582.3717,start using stick,kinect,na
participant-adress,592.6534,stop using stick,kinect,10,28168
participant-adress,599.3853,virtual view,na,51,38794
participant-adress,604.079,start preview hololens,virtual,na
participant-adress,604.1455,stop preview,virtual,0,06652832
participant-adress,604.213,start preview kinect,virtual,na
participant-adress,604.6766,stop preview,virtual,0,463562
participant-adress,605.835,kinect view,na,6,449707
participant-adress,609.0315,reset virtual camera position,na,na
participant-adress,609.2667,virtual view,na,3,431702
participant-adress,609.5007,start preview hololens,virtual,na
participant-adress,609.5631,stop preview,virtual,0,06243896
participant-adress,609.6267,start preview hololens,virtual,na
participant-adress,609.7555,stop preview,virtual,0,1287842
participant-adress,611.2927,start preview kinect,virtual,na
participant-adress,611.5974,stop preview,virtual,0,3046875
participant-adress,611.8311,kinect view,na,2,564392
participant-adress,613.5564,start using stick,kinect,na
participant-adress,622.1777,stop using stick,kinect,8,621277
participant-adress,622.8433,start using stick,kinect,na
participant-adress,635.918,stop using stick,kinect,13,07471
participant-adress,639.5121,start using stick,kinect,na
participant-adress,641.0526,stop using stick,kinect,1,540527
participant-adress,646.882,start using stick,kinect,na
participant-adress,649.6771,stop using stick,kinect,2,795105
participant-adress,651.1102,start using stick,kinect,na
participant-adress,659.5234,stop using stick,kinect,8,413147
participant-adress,663.6821,start using stick,kinect,na
participant-adress,667.2113,stop using stick,kinect,3,529175
participant-adress,672.2977,start using stick,kinect,na
participant-adress,683.7954,stop using stick,kinect,11,49768
participant-adress,706.5345,virtual view,na,94,70337
participant-adress,708.907,start preview hololens,virtual,na
participant-adress,709.035,stop preview,virtual,0,1279907
participant-adress,721.8729,start preview hololens,virtual,na
participant-adress,722.0728,stop preview,virtual,0,1998901
participant-adress,722.2072,start preview hololens,virtual,na
participant-adress,723.5559,stop preview,virtual,1,348694
participant-adress,724.088,start preview kinect,virtual,na
participant-adress,724.4064,stop preview,virtual,0,3183594
participant-adress,724.4708,start preview kinect,virtual,na
participant-adress,724.6669,stop preview,virtual,0,1960449
participant-adress,724.6669,hololens view,na,18,13239
participant-adress,732.2966,kinect view,na,7,6297
participant-adress,737.0623,start use spherical camera,kinect,na
participant-adress,770.3934,stop use spherical camera,kinect,33,33105
participant-adress,770.3934,stop use spherical camera,kinect,33,33105
participant-adress,772.3387,virtual view,na,40,04211
participant-adress,793.9227,start preview hololens,virtual,na
participant-adress,794.2709,stop preview,virtual,0,3481445
participant-adress,800.6167,start preview kinect,virtual,na
participant-adress,800.7473,stop preview,virtual,0,1306152
participant-adress,815.4088,start preview hololens,virtual,na
participant-adress,815.7142,stop preview,virtual,0,3053589
participant-adress,815.8872,start preview hololens,virtual,na
participant-adress,817.6585,stop preview,virtual,1,771301
participant-adress,817.6585,start preview kinect,virtual,na
participant-adress,818.6304,stop preview,virtual,0,9718628
participant-adress,819.8242,kinect view,na,47,48553
participant-adress,825.0994,virtual view,na,5,275208
participant-adress,827.2869,start preview kinect,virtual,na
participant-adress,827.3464,stop preview,virtual,0,05944824
participant-adress,827.593,start preview kinect,virtual,na
participant-adress,827.968,stop preview,virtual,0,375
participant-adress,829.1187,kinect view,na,4,019287
participant-adress,834.3395,start using stick,kinect,na
participant-adress,873.1486,stop using stick,kinect,38,80914
participant-adress,873.2124,virtual view,na,44,09369
participant-adress,877.9086,start using stick,virtual,na
participant-adress,890.5427,stop using stick,virtual,12,63409
participant-adress,893.8387,start preview hololens,virtual,na
participant-adress,894.0324,stop preview,virtual,0,1937256
participant-adress,894.2933,start preview hololens,virtual,na
participant-adress,902.9053,stop preview,virtual,8,612
participant-adress,904.5017,start preview hololens,virtual,na
participant-adress,904.6306,stop preview,virtual,0,1289063
participant-adress,904.8275,start preview hololens,virtual,na
participant-adress,907.4307,stop preview,virtual,2,60321
participant-adress,928.0441,start preview hololens,virtual,na
participant-adress,928.1042,stop preview,virtual,0,06005859
participant-adress,928.1607,start preview hololens,virtual,na
participant-adress,928.3459,start using stick,virtual,na
participant-adress,928.8045,stop using stick,virtual,0,4586182
participant-adress,928.8045,stop preview,virtual,0,6437988
participant-adress,929.3382,start using stick,virtual,na
participant-adress,931.1563,stop using stick,virtual,1,818115
participant-adress,931.4984,start using stick,virtual,na
participant-adress,935.7285,stop using stick,virtual,4,230103
participant-adress,1360.645,start preview hololens,virtual,na
participant-adress,1360.826,stop preview,virtual,0,1810303
participant-adress,1362.215,start preview kinect,virtual,na
participant-adress,1364.506,stop preview,virtual,2,291016
participant-adress,1373.05,start preview hololens,virtual,na
participant-adress,1379.109,stop preview,virtual,6,05896
participant-adress,1379.969,start preview kinect,virtual,na
participant-adress,1389.074,stop preview,virtual,9,10498
participant-adress,1396.107,start preview hololens,virtual,na
participant-adress,1396.95,stop preview,virtual,0,8428955
participant-adress,1397.136,start preview hololens,virtual,na
participant-adress,1399.88,stop preview,virtual,2,744019
participant-adress,1400.903,start preview kinect,virtual,na
participant-adress,1401.885,stop preview,virtual,0,9820557
participant-adress,1403.862,start preview hololens,virtual,na
participant-adress,1404.463,stop preview,virtual,0,6009521
participant-adress,1404.463,start preview kinect,virtual,na
participant-adress,1405.099,stop preview,virtual,0,6359863
participant-adress,1407.508,start preview hololens,virtual,na
participant-adress,1407.566,stop preview,virtual,0,0579834
participant-adress,1407.992,start preview hololens,virtual,na
