participant-adress,118.318,start preview hololens,virtual,na
participant-adress,123.2672,stop preview,virtual,4,949196
participant-adress,125.0671,start preview kinect,virtual,na
participant-adress,125.8735,stop preview,virtual,0,8063965
participant-adress,133.7092,start preview hololens,virtual,na
participant-adress,136.9534,stop preview,virtual,3,244202
participant-adress,147.359,start preview kinect,virtual,na
participant-adress,154.9325,stop preview,virtual,7,573502
participant-adress,154.9844,start preview kinect,virtual,na
participant-adress,156.1333,kinect view,na,156,1333
participant-adress,157.8835,stop preview,kinect,2,899094
participant-adress,158.7697,start preview hololens,kinect,na
participant-adress,159.22,stop preview,kinect,0,4503021
participant-adress,162.4444,virtual view,na,6,311096
participant-adress,168.8946,start preview hololens,virtual,na
participant-adress,169.6461,stop preview,virtual,0,7514954
participant-adress,169.6989,start preview hololens,virtual,na
participant-adress,169.7522,stop preview,virtual,0,05329895
participant-adress,169.8026,start preview kinect,virtual,na
participant-adress,170.3622,stop preview,virtual,0,5596008
participant-adress,175.4758,start using stick,virtual,na
participant-adress,179.65,stop using stick,virtual,4,174194
participant-adress,180.5889,start preview hololens,virtual,na
participant-adress,180.7401,stop preview,virtual,0,1511993
participant-adress,180.7401,start preview kinect,virtual,na
participant-adress,181.4576,stop preview,virtual,0,7174988
participant-adress,182.6533,kinect view,na,20,20891
participant-adress,183.5211,start using stick,kinect,na
participant-adress,187.9356,stop using stick,kinect,4,41449
participant-adress,199.2052,start preview virtual,kinect,na
participant-adress,199.2565,stop preview,kinect,0,05130005
participant-adress,199.9123,start preview virtual,kinect,na
participant-adress,200.3911,stop preview,kinect,0,4788055
participant-adress,201.5699,virtual view,na,18,9166
participant-adress,202.0768,start preview hololens,virtual,na
participant-adress,208.193,stop preview,virtual,6,116196
participant-adress,209.3127,start preview hololens,virtual,na
participant-adress,211.1828,stop preview,virtual,1,870102
participant-adress,211.3956,start preview hololens,virtual,na
participant-adress,211.7015,stop preview,virtual,0,3059082
participant-adress,212.3516,start preview hololens,virtual,na
participant-adress,212.762,stop preview,virtual,0,4104004
participant-adress,212.9693,start preview hololens,virtual,na
participant-adress,213.2808,stop preview,virtual,0,3115082
participant-adress,213.6532,start preview hololens,virtual,na
participant-adress,213.9691,stop preview,virtual,0,3159027
participant-adress,214.1279,start preview hololens,virtual,na
participant-adress,215.0427,stop preview,virtual,0,9147949
participant-adress,215.0427,hololens view,na,13,47279
participant-adress,229.7922,start freeze hololens view,na,na
participant-adress,229.7922,start using stick,hololens,na
participant-adress,229.9054,stop using stick,hololens,0,1131897
participant-adress,230.4341,hololens view,na,15,3914
participant-adress,232.0885,start preview virtual,hololens,na
participant-adress,232.1544,stop preview,hololens,0,06590271
participant-adress,232.6023,start freeze hololens view,na,na
participant-adress,232.6023,start using stick,hololens,na
participant-adress,237.384,hololens view,na,6,949905
participant-adress,237.384,stop using stick,hololens,4,781708
participant-adress,238.0623,start preview virtual,hololens,na
participant-adress,238.5231,stop preview,hololens,0,4608002
participant-adress,239.7138,virtual view,na,2,329803
participant-adress,254.77,start preview hololens,virtual,na
participant-adress,255.5433,stop preview,virtual,0,7733002
participant-adress,255.5433,start preview kinect,virtual,na
participant-adress,255.6111,stop preview,virtual,0,0677948
participant-adress,255.8701,start preview kinect,virtual,na
participant-adress,256.3923,stop preview,virtual,0,5222015
participant-adress,257.6266,kinect view,na,17,91278
participant-adress,262.5432,start preview virtual,kinect,na
participant-adress,262.6051,stop preview,kinect,0,06188965
participant-adress,262.6702,start preview hololens,kinect,na
participant-adress,266.6943,stop preview,kinect,4,024109
participant-adress,267.8044,hololens view,na,10,17783
participant-adress,272.3257,start preview virtual,hololens,na
participant-adress,272.4542,stop preview,hololens,0,128479
participant-adress,272.5768,start preview virtual,hololens,na
participant-adress,272.6385,stop preview,hololens,0,06167603
participant-adress,272.8308,start preview virtual,hololens,na
participant-adress,273.0844,stop preview,hololens,0,2536011
participant-adress,274.2993,virtual view,na,6,494873
participant-adress,276.338,start using stick,virtual,na
participant-adress,305.0947,stop using stick,virtual,28,75668
