participant-adress,288.2835,start preview hololens,virtual,na
participant-adress,289.5009,stop preview,virtual,1,217377
participant-adress,303.4283,start preview hololens,virtual,na
participant-adress,303.4611,stop preview,virtual,0,03277588
participant-adress,313.2068,hololens view,na,313,2068
participant-adress,1471.419,reset virtual camera position,na,na
participant-adress,1472.053,start preview hololens,hololens,na
participant-adress,1472.302,stop preview,hololens,0,2490234
participant-adress,1472.521,virtual view,na,1159,314
participant-adress,1526.417,start preview hololens,virtual,na
participant-adress,1526.5,stop preview,virtual,0,08300781
participant-adress,1526.934,start preview hololens,virtual,na
participant-adress,1527.034,stop preview,virtual,0,1000977
participant-adress,1564.13,start preview hololens,virtual,na
participant-adress,1564.597,stop preview,virtual,0,467041
participant-adress,1589.9,start preview hololens,virtual,na
participant-adress,1591.072,stop preview,virtual,1,171997
participant-adress,1592.118,hololens view,na,119,597
participant-adress,1594.422,start preview kinect,hololens,na
participant-adress,1595.391,stop preview,hololens,0,9689941
participant-adress,1596.508,kinect view,na,4,390015
participant-adress,1598.924,start preview hololens,kinect,na
participant-adress,1598.958,stop preview,kinect,0,03405762
participant-adress,1599.194,start preview hololens,kinect,na
participant-adress,1604.798,stop preview,kinect,5,604004
participant-adress,1605.1,start preview virtual,kinect,na
participant-adress,1605.833,stop preview,kinect,0,7330322
participant-adress,1605.833,hololens view,na,9,324951
participant-adress,1608.989,virtual view,na,3,156006
participant-adress,1609.803,start preview hololens,virtual,na
participant-adress,1610.037,stop preview,virtual,0,2340088
participant-adress,1621.628,show camera position,na,na
participant-adress,1624.516,show camera position,na,na
participant-adress,1625.448,start preview hololens,virtual,na
participant-adress,1627.396,stop preview,virtual,1,947998
participant-adress,1628.049,start preview hololens,virtual,na
participant-adress,1629.137,stop preview,virtual,1,088013
participant-adress,1644.698,start preview hololens,virtual,na
participant-adress,1645.484,stop preview,virtual,0,7860107
participant-adress,1645.514,start preview hololens,virtual,na
participant-adress,1646.533,stop preview,virtual,1,018921
participant-adress,1646.533,hololens view,na,37,54395
participant-adress,1658.108,virtual view,na,11,57507
participant-adress,1658.26,start preview hololens,virtual,na
participant-adress,1664.872,stop preview,virtual,6,611938
participant-adress,1686.998,start using stick,virtual,na
participant-adress,1688.332,stop using stick,virtual,1,333984
participant-adress,1693.348,start using stick,virtual,na
participant-adress,1699.542,stop using stick,virtual,6,19397
participant-adress,1702.524,start using stick,virtual,na
participant-adress,1714.153,stop using stick,virtual,11,62891
participant-adress,1716.318,start using stick,virtual,na
participant-adress,1725.377,stop using stick,virtual,9,05896
