participant-adress,6.940658,start preview hololens,virtual,na
participant-adress,7.514518,stop preview,virtual,0,5738597
participant-adress,9.902291,start preview hololens,virtual,na
participant-adress,9.928823,stop preview,virtual,0,02653217
participant-adress,10.32933,start preview hololens,virtual,na
participant-adress,11.48905,stop preview,virtual,1,159719
participant-adress,13.16972,hololens view,na,13,16972
participant-adress,19.37256,reset virtual camera position,na,na
participant-adress,21.15982,virtual view,na,7,990101
participant-adress,29.68478,start preview hololens,virtual,na
participant-adress,31.16514,stop preview,virtual,1,48036
participant-adress,32.04565,start preview hololens,virtual,na
participant-adress,34.09957,stop preview,virtual,2,053921
participant-adress,37.2206,start preview hololens,virtual,na
participant-adress,37.30093,stop preview,virtual,0,0803299
participant-adress,37.3142,start preview hololens,virtual,na
participant-adress,37.36741,stop preview,virtual,0,0532074
participant-adress,37.874,start preview hololens,virtual,na
participant-adress,38.22097,stop preview,virtual,0,3469696
participant-adress,38.27482,start preview hololens,virtual,na
participant-adress,38.3276,stop preview,virtual,0,05278015
participant-adress,39.19555,start preview hololens,virtual,na
participant-adress,39.54129,stop preview,virtual,0,3457413
participant-adress,41.16854,hololens view,na,20,00872
participant-adress,159.5099,start preview virtual,hololens,na
participant-adress,159.8833,stop preview,hololens,0,3733978
participant-adress,160.7235,start preview hololens,hololens,na
participant-adress,161.6438,virtual view,na,120,4753
participant-adress,161.6574,stop preview,virtual,0,9338989
participant-adress,175.5167,start preview hololens,virtual,na
participant-adress,175.6101,stop preview,virtual,0,09341431
participant-adress,175.8768,start preview hololens,virtual,na
participant-adress,181.9459,stop preview,virtual,6,069107
participant-adress,183.5727,hololens view,na,21,92889
participant-adress,186.5209,hololens view,na,2,948212
participant-adress,194.5103,reset virtual camera position,na,na
participant-adress,196.0983,start preview hololens,hololens,na
participant-adress,196.2984,virtual view,na,9,777496
participant-adress,196.9651,stop preview,virtual,0,866806
participant-adress,199.8727,hololens view,na,3,574295
participant-adress,205.248,hololens view,na,5,375305
