participant-adress,33.51707,start preview hololens,virtual,na
participant-adress,313.6539,stop preview,virtual,0,3026123
participant-adress,314.2607,start preview kinect,virtual,na
participant-adress,315.2707,stop preview,virtual,1,009979
participant-adress,318.6924,show camera position,na,na
participant-adress,333.0481,show camera position,na,na
participant-adress,339.1928,start use spherical camera,virtual,na
participant-adress,341.3588,stop use spherical camera,virtual,2,165985
participant-adress,341.3737,stop use spherical camera,virtual,2,180878
participant-adress,341.6072,start use spherical camera,virtual,na
participant-adress,341.7632,stop use spherical camera,virtual,0,1560059
participant-adress,341.7632,stop use spherical camera,virtual,0,1560059
participant-adress,343.5575,show camera position,na,na
participant-adress,399.7216,start preview kinect,virtual,na
participant-adress,400.689,stop preview,virtual,0,9674072
participant-adress,400.8115,start preview hololens,virtual,na
participant-adress,400.909,stop preview,virtual,0,09750366
participant-adress,406.167,start preview kinect,virtual,na
participant-adress,406.7313,stop preview,virtual,0,5643005
participant-adress,537.045,reset virtual camera position,na,na
participant-adress,545.2864,start preview hololens,virtual,na
participant-adress,563.6288,stop preview,virtual,18,34241
participant-adress,563.6455,start preview hololens,virtual,na
participant-adress,563.6974,stop preview,virtual,0,05187988
participant-adress,563.7635,start preview kinect,virtual,na
participant-adress,578.3145,stop preview,virtual,14,55103
participant-adress,579.2072,start preview hololens,virtual,na
participant-adress,616.3039,stop preview,virtual,37,09668
participant-adress,629.5151,start preview hololens,virtual,na
participant-adress,630.0436,stop preview,virtual,0,5285034
participant-adress,631.6363,start preview hololens,virtual,na
participant-adress,633.1135,stop preview,virtual,1,477234
participant-adress,633.8617,start preview hololens,virtual,na
participant-adress,641.6066,stop preview,virtual,7,744934
participant-adress,643.3511,start preview hololens,virtual,na
participant-adress,648.4111,stop preview,virtual,5,059998
participant-adress,649.5824,start preview kinect,virtual,na
participant-adress,652.5574,stop preview,virtual,2,974976
participant-adress,656.413,start preview kinect,virtual,na
participant-adress,657.4746,stop preview,virtual,1,061584
participant-adress,658.3476,start preview hololens,virtual,na
participant-adress,659.9568,stop preview,virtual,1,609192
participant-adress,663.0494,start preview hololens,virtual,na
participant-adress,666.4669,stop preview,virtual,3,417542
participant-adress,666.5193,start preview hololens,virtual,na
participant-adress,674.8777,stop preview,virtual,8,358398
participant-adress,678.0758,start preview kinect,virtual,na
participant-adress,688.2448,stop preview,virtual,10,16901
participant-adress,688.6563,start preview hololens,virtual,na
participant-adress,688.8072,stop preview,virtual,0,1508789
participant-adress,693.1407,start preview kinect,virtual,na
participant-adress,699.3156,stop preview,virtual,6,174927
participant-adress,699.347,start preview kinect,virtual,na
participant-adress,700.423,kinect view,na,424,4567
participant-adress,704.0566,stop preview,kinect,4,709595
participant-adress,715.7557,start preview hololens,kinect,na
participant-adress,725.8809,stop preview,kinect,10,12524
participant-adress,726.8917,hololens view,na,26,46875
participant-adress,799.2249,virtual view,na,72,33319
participant-adress,800.6968,start preview hololens,virtual,na
participant-adress,803.9656,stop preview,virtual,3,268799
participant-adress,833.9669,reset virtual camera position,na,na
participant-adress,840.3445,start preview hololens,virtual,na
participant-adress,840.877,stop preview,virtual,0,5325317
participant-adress,842.0415,start preview hololens,virtual,na
participant-adress,842.4276,stop preview,virtual,0,3861084
participant-adress,843.4973,hololens view,na,44,2724
participant-adress,862.5006,virtual view,na,19,0033
participant-adress,864.0627,start preview hololens,virtual,na
participant-adress,868.4639,stop preview,virtual,4,401245
participant-adress,883.2962,reset virtual camera position,na,na
participant-adress,890.7525,start using stick,virtual,na
participant-adress,923.663,stop using stick,virtual,32,91052
participant-adress,927.3495,start using stick,virtual,na
participant-adress,951.8822,stop using stick,virtual,24,53271
participant-adress,959.8476,start preview hololens,virtual,na
participant-adress,960.3459,stop preview,virtual,0,498291
participant-adress,960.3868,start preview kinect,virtual,na
participant-adress,960.8571,stop preview,virtual,0,4703369
participant-adress,961.9614,kinect view,na,99,46082
participant-adress,974.603,start using stick,kinect,na
participant-adress,998.6928,stop using stick,kinect,24,08978
participant-adress,1040.648,start preview hololens,kinect,na
participant-adress,1055.859,stop preview,kinect,15,21106
participant-adress,1066.932,virtual view,na,104,9706
participant-adress,1081.238,start using stick,virtual,na
participant-adress,1086.505,stop using stick,virtual,5,266968
participant-adress,1099.652,start using stick,virtual,na
participant-adress,1102.815,stop using stick,virtual,3,162964
participant-adress,1105.353,start using stick,virtual,na
participant-adress,1105.536,stop using stick,virtual,0,1829834
participant-adress,1111.058,start preview hololens,virtual,na
participant-adress,1111.842,stop preview,virtual,0,7840576
participant-adress,1112.632,start preview hololens,virtual,na
participant-adress,1112.826,stop preview,virtual,0,1940918
participant-adress,1112.826,hololens view,na,45,89404
participant-adress,1120.534,start freeze hololens view,na,na
participant-adress,1120.534,start using stick,hololens,na
participant-adress,1125.257,hololens view,na,12,43091
participant-adress,1125.257,stop using stick,hololens,4,7229
participant-adress,1157.499,start preview virtual,hololens,na
participant-adress,1157.783,stop preview,hololens,0,2839355
participant-adress,1158.898,virtual view,na,33,64099
participant-adress,1170.741,start use spherical camera,virtual,na
participant-adress,1185.946,stop use spherical camera,virtual,15,20508
participant-adress,1185.946,stop use spherical camera,virtual,15,20508
participant-adress,1189.672,virtual view,na,30,77405
participant-adress,1196.14,reset virtual camera position,na,na
participant-adress,1222.191,start preview hololens,virtual,na
participant-adress,1224.157,stop preview,virtual,1,965942
participant-adress,1227.527,start use spherical camera,virtual,na
participant-adress,1242.503,stop use spherical camera,virtual,14,97607
participant-adress,1242.518,stop use spherical camera,virtual,14,99097
participant-adress,1248.739,start preview hololens,virtual,na
participant-adress,1251.427,stop preview,virtual,2,687988
participant-adress,1252.194,start preview hololens,virtual,na
participant-adress,1252.599,stop preview,virtual,0,4050293
participant-adress,1252.684,start preview kinect,virtual,na
participant-adress,1253.794,stop preview,virtual,1,109985
participant-adress,1254.897,kinect view,na,65,22498
participant-adress,1260.852,start use spherical camera,kinect,na
participant-adress,1284.38,stop use spherical camera,kinect,23,52795
participant-adress,1284.396,stop use spherical camera,kinect,23,54395
participant-adress,1291.953,virtual view,na,37,05603
participant-adress,1297.138,start preview hololens,virtual,na
participant-adress,1298.054,stop preview,virtual,0,9160156
participant-adress,1302.523,start preview hololens,virtual,na
participant-adress,1303.236,stop preview,virtual,0,7130127
participant-adress,1304.288,hololens view,na,12,33496
participant-adress,1306.539,start preview kinect,hololens,na
participant-adress,1306.788,stop preview,hololens,0,2490234
participant-adress,1307.903,kinect view,na,3,61499
participant-adress,1311.819,start use spherical camera,kinect,na
participant-adress,1313.844,stop use spherical camera,kinect,2,025024
participant-adress,1313.844,stop use spherical camera,kinect,2,025024
participant-adress,1315.262,virtual view,na,7,359009
participant-adress,1324.53,start use spherical camera,virtual,na
participant-adress,1326.305,stop use spherical camera,virtual,1,775024
participant-adress,1326.305,stop use spherical camera,virtual,1,775024
participant-adress,1327.703,virtual view,na,12,44104
participant-adress,1336.064,start preview hololens,virtual,na
participant-adress,1336.446,stop preview,virtual,0,3820801
participant-adress,1337.43,hololens view,na,9,727051
participant-adress,1338.773,start preview kinect,hololens,na
participant-adress,1339.045,stop preview,hololens,0,2720947
participant-adress,1340.154,kinect view,na,2,723999
participant-adress,1343.537,start use spherical camera,kinect,na
participant-adress,1346.123,stop use spherical camera,kinect,2,58606
participant-adress,1346.123,stop use spherical camera,kinect,2,58606
participant-adress,1347.778,virtual view,na,7,623901
participant-adress,1357.587,start preview hololens,virtual,na
participant-adress,1357.763,stop preview,virtual,0,1759033
participant-adress,1372.697,reset virtual camera position,na,na
participant-adress,1378.978,start preview hololens,virtual,na
participant-adress,1379.311,stop preview,virtual,0,3330078
participant-adress,1385.831,start preview hololens,virtual,na
participant-adress,1388.777,stop preview,virtual,2,945923
participant-adress,1391.112,start preview hololens,virtual,na
participant-adress,1399.214,stop preview,virtual,8,101929
participant-adress,1402.083,start preview hololens,virtual,na
participant-adress,1403.725,stop preview,virtual,1,641968
participant-adress,1404.266,start preview hololens,virtual,na
participant-adress,1407.922,stop preview,virtual,3,656006
participant-adress,1413.676,start preview hololens,virtual,na
participant-adress,1413.837,stop preview,virtual,0,1610107
participant-adress,1414.007,start preview hololens,virtual,na
participant-adress,1414.267,stop preview,virtual,0,2600098
participant-adress,1415.311,hololens view,na,67,53308
participant-adress,1416.447,start preview kinect,hololens,na
participant-adress,1416.711,stop preview,hololens,0,2640381
participant-adress,1416.725,start preview kinect,hololens,na
participant-adress,1416.905,stop preview,hololens,0,1800537
participant-adress,1418.021,kinect view,na,2,709961
participant-adress,1419.118,start use spherical camera,kinect,na
participant-adress,1420.718,stop use spherical camera,kinect,1,599976
participant-adress,1420.718,stop use spherical camera,kinect,1,599976
participant-adress,1422.171,virtual view,na,4,150024
participant-adress,1431.888,start use spherical camera,virtual,na
participant-adress,1433.826,stop use spherical camera,virtual,1,93811
participant-adress,1433.826,stop use spherical camera,virtual,1,93811
participant-adress,1435.279,virtual view,na,13,10803
participant-adress,1449.999,reset virtual camera position,na,na
participant-adress,1613.65,start use spherical camera,virtual,na
participant-adress,1620.155,stop use spherical camera,virtual,6,505005
participant-adress,1620.155,stop use spherical camera,virtual,6,505005
participant-adress,1621.58,virtual view,na,186,3009
participant-adress,1644.178,start preview hololens,virtual,na
participant-adress,1644.555,stop preview,virtual,0,3770752
participant-adress,1645.536,hololens view,na,23,95605
participant-adress,1664.548,start freeze hololens view,na,na
participant-adress,1664.548,start using stick,hololens,na
participant-adress,1670.971,hololens view,na,25,43494
participant-adress,1670.971,stop using stick,hololens,6,422974
participant-adress,1678.639,start preview kinect,hololens,na
participant-adress,1679.276,stop preview,hololens,0,6369629
participant-adress,1680.398,kinect view,na,9,427002
participant-adress,1683.447,virtual view,na,3,049072
participant-adress,1688.134,start using stick,virtual,na
participant-adress,1695.973,stop using stick,virtual,7,838989
participant-adress,1745.947,start preview hololens,virtual,na
participant-adress,1756.543,stop preview,virtual,10,59595
participant-adress,1757.427,start preview hololens,virtual,na
participant-adress,1758.329,stop preview,virtual,0,9019775
participant-adress,1759.345,hololens view,na,75,89795
participant-adress,1772.708,start freeze hololens view,na,na
participant-adress,1772.708,start using stick,hololens,na
participant-adress,1781.797,hololens view,na,22,45203
participant-adress,1781.797,stop using stick,hololens,9,088989
participant-adress,1800.061,start preview kinect,hololens,na
participant-adress,1800.582,stop preview,hololens,0,5209961
participant-adress,1801.056,start preview kinect,hololens,na
participant-adress,1802.192,stop preview,hololens,1,135986
participant-adress,1803.286,kinect view,na,21,48901
participant-adress,1806.829,start use spherical camera,kinect,na
participant-adress,1818.42,stop use spherical camera,kinect,11,59106
participant-adress,1818.42,stop use spherical camera,kinect,11,59106
participant-adress,1819.852,virtual view,na,16,56604
participant-adress,1822.035,start using stick,virtual,na
participant-adress,1824.556,stop using stick,virtual,2,520996
participant-adress,1838.028,start using stick,virtual,na
participant-adress,1839.967,stop using stick,virtual,1,939087
participant-adress,1873.703,start preview kinect,virtual,na
participant-adress,1876.036,stop preview,virtual,2,333008
participant-adress,1877.892,kinect view,na,58,03992
participant-adress,1887.128,virtual view,na,9,236084
participant-adress,1891.187,start preview kinect,virtual,na
participant-adress,1892.223,stop preview,virtual,1,036011
participant-adress,1896.568,start using stick,virtual,na
participant-adress,1897.032,stop using stick,virtual,0,4639893
participant-adress,1903.64,start preview kinect,virtual,na
participant-adress,1903.896,stop preview,virtual,0,2559814
participant-adress,1904.994,kinect view,na,17,86597
participant-adress,1907.834,start using stick,kinect,na
participant-adress,1915.774,stop using stick,kinect,7,940063
participant-adress,1924.249,start using stick,kinect,na
participant-adress,1932.6,stop using stick,kinect,8,350952
participant-adress,1940.88,start using stick,kinect,na
participant-adress,1948.371,stop using stick,kinect,7,490967
participant-adress,1950.28,start using stick,kinect,na
participant-adress,1957.28,stop using stick,kinect,7
participant-adress,1958.214,start preview hololens,kinect,na
participant-adress,1958.643,stop preview,kinect,0,4289551
participant-adress,1959.666,hololens view,na,54,672
participant-adress,1964.53,virtual view,na,4,864014
participant-adress,1965.343,start preview hololens,virtual,na
participant-adress,1969.853,stop preview,virtual,4,51001
participant-adress,1970.408,start preview hololens,virtual,na
participant-adress,1979.122,stop preview,virtual,8,713989
participant-adress,2004.343,start preview hololens,virtual,na
participant-adress,2006.3,stop preview,virtual,1,957031
participant-adress,2006.342,start preview kinect,virtual,na
participant-adress,2006.845,stop preview,virtual,0,5029297
participant-adress,2007.982,kinect view,na,43,45203
participant-adress,2009.747,start use spherical camera,kinect,na
participant-adress,2023.804,stop use spherical camera,kinect,14,05701
participant-adress,2023.804,stop use spherical camera,kinect,14,05701
participant-adress,2027.826,virtual view,na,19,84399
participant-adress,2043.859,start preview kinect,virtual,na
participant-adress,2045.083,stop preview,virtual,1,223999
participant-adress,2046.464,kinect view,na,18,63794
participant-adress,2071.831,start use spherical camera,kinect,na
participant-adress,2074.615,stop use spherical camera,kinect,2,783936
participant-adress,2074.615,stop use spherical camera,kinect,2,783936
participant-adress,2076.03,virtual view,na,29,56604
participant-adress,2085.937,start using stick,virtual,na
participant-adress,2087.305,stop using stick,virtual,1,36792
participant-adress,2087.454,start using stick,virtual,na
participant-adress,2089.266,stop using stick,virtual,1,812012
participant-adress,2089.582,start using stick,virtual,na
participant-adress,2091.032,stop using stick,virtual,1,449951
participant-adress,2095.946,start using stick,virtual,na
participant-adress,2098.287,stop using stick,virtual,2,341064
participant-adress,2108.676,start preview hololens,virtual,na
participant-adress,2108.95,stop preview,virtual,0,2739258
participant-adress,2108.969,start preview hololens,virtual,na
participant-adress,2109.313,stop preview,virtual,0,3439941
participant-adress,2110.306,hololens view,na,34,27588
participant-adress,2121.773,start freeze hololens view,na,na
participant-adress,2121.773,start using stick,hololens,na
participant-adress,2124.946,hololens view,na,14,64014
participant-adress,2124.946,stop using stick,hololens,3,173096
participant-adress,2134.465,start freeze hololens view,na,na
participant-adress,2134.465,start using stick,hololens,na
participant-adress,2143.631,hololens view,na,18,68506
participant-adress,2143.631,stop using stick,hololens,9,166016
participant-adress,2155.429,start freeze hololens view,na,na
participant-adress,2155.429,start using stick,hololens,na
participant-adress,2159.044,hololens view,na,15,41284
participant-adress,2159.044,stop using stick,hololens,3,61499
participant-adress,2161.175,start preview virtual,hololens,na
participant-adress,2161.195,stop preview,hololens,0,02001953
participant-adress,2161.359,start preview virtual,hololens,na
participant-adress,2161.439,stop preview,hololens,0,08007813
participant-adress,2161.708,start preview virtual,hololens,na
participant-adress,2161.823,stop preview,hololens,0,1149902
participant-adress,2170.56,start preview virtual,hololens,na
participant-adress,2170.693,stop preview,hololens,0,1330566
participant-adress,2170.78,start preview kinect,hololens,na
participant-adress,2170.837,stop preview,hololens,0,05688477
participant-adress,2170.884,start preview kinect,hololens,na
participant-adress,2170.996,stop preview,hololens,0,1120605
participant-adress,2171.046,start preview kinect,hololens,na
participant-adress,2171.139,stop preview,hololens,0,09301758
participant-adress,2171.23,start preview kinect,hololens,na
participant-adress,2171.863,stop preview,hololens,0,6330566
participant-adress,2172.665,start preview kinect,hololens,na
participant-adress,2172.959,kinect view,na,13,91504
participant-adress,2173.05,stop preview,kinect,0,3850098
participant-adress,2176.021,start preview hololens,kinect,na
participant-adress,2176.127,stop preview,kinect,0,105957
participant-adress,2176.289,start preview virtual,kinect,na
participant-adress,2177.014,stop preview,kinect,0,7248535
participant-adress,2177.193,start preview virtual,kinect,na
participant-adress,2177.48,stop preview,kinect,0,2868652
participant-adress,2177.597,start preview hololens,kinect,na
participant-adress,2178.209,stop preview,kinect,0,6120605
participant-adress,2179.264,hololens view,na,6,304932
participant-adress,2189.697,start preview hololens,hololens,na
participant-adress,2203.49,stop preview,hololens,13,79297
