participant-adress,182.9673,start preview hololens,virtual,na
participant-adress,183.0167,stop preview,virtual,0,0493927
participant-adress,199.7445,start preview hololens,virtual,na
participant-adress,199.7937,stop preview,virtual,0,04919434
participant-adress,199.8144,start preview kinect,virtual,na
participant-adress,201.9683,stop preview,virtual,2,1539
participant-adress,201.988,start preview hololens,virtual,na
participant-adress,202.0097,stop preview,virtual,0,021698
participant-adress,202.0172,start preview hololens,virtual,na
participant-adress,203.4334,stop preview,virtual,1,416199
participant-adress,204.6965,start preview hololens,virtual,na
participant-adress,205.0647,stop preview,virtual,0,3681946
participant-adress,205.7034,start preview kinect,virtual,na
participant-adress,206.0847,stop preview,virtual,0,3813019
participant-adress,206.0847,hololens view,na,206,0847
participant-adress,207.9055,start preview kinect,hololens,na
participant-adress,209.3152,stop preview,hololens,1,409698
participant-adress,209.6137,start preview hololens,hololens,na
participant-adress,209.7049,stop preview,hololens,0,09120178
participant-adress,210.4052,kinect view,na,4,320496
participant-adress,211.9746,virtual view,na,1,569397
participant-adress,218.2947,start preview hololens,virtual,na
participant-adress,218.858,stop preview,virtual,0,5633087
participant-adress,222.5998,reset virtual camera position,na,na
participant-adress,222.6136,virtual view,na,10,63901
participant-adress,235.4694,start preview hololens,virtual,na
participant-adress,235.546,stop preview,virtual,0,07659912
participant-adress,236.0591,start preview hololens,virtual,na
participant-adress,236.3092,stop preview,virtual,0,2501068
participant-adress,272.869,start preview hololens,virtual,na
participant-adress,272.9368,stop preview,virtual,0,06781006
participant-adress,287.9866,reset virtual camera position,na,na
participant-adress,289.195,reset virtual camera position,na,na
participant-adress,289.3419,reset virtual camera position,na,na
participant-adress,326.0172,start preview hololens,virtual,na
participant-adress,326.392,stop preview,virtual,0,3747864
participant-adress,326.4053,start preview kinect,virtual,na
participant-adress,326.4683,stop preview,virtual,0,06298828
participant-adress,326.4891,start preview kinect,virtual,na
participant-adress,326.5173,stop preview,virtual,0,02819824
participant-adress,326.5453,start preview kinect,virtual,na
participant-adress,326.815,stop preview,virtual,0,2697144
participant-adress,326.8303,start preview hololens,virtual,na
participant-adress,327.0242,stop preview,virtual,0,1939087
participant-adress,327.9755,hololens view,na,105,3619
participant-adress,328.3444,start preview kinect,hololens,na
participant-adress,329.3774,stop preview,hololens,1,03302
participant-adress,329.6483,start preview hololens,hololens,na
participant-adress,329.9544,stop preview,hololens,0,3061218
participant-adress,329.9765,start preview hololens,hololens,na
participant-adress,330.0251,stop preview,hololens,0,04858398
participant-adress,330.0523,start preview virtual,hololens,na
participant-adress,330.0787,stop preview,hololens,0,02639771
participant-adress,330.0871,start preview virtual,hololens,na
participant-adress,330.4677,kinect view,na,2,492218
participant-adress,331.1982,stop preview,kinect,1,111115
participant-adress,332.2875,virtual view,na,1,819794
participant-adress,339.6002,show camera position,na,na
participant-adress,341.1977,show camera position,na,na
participant-adress,341.3934,show camera position,na,na
participant-adress,342.1493,show camera position,na,na
participant-adress,350.6361,show camera position,na,na
participant-adress,353.2551,show camera position,na,na
participant-adress,365.5392,start use spherical camera,virtual,na
participant-adress,371.4649,stop use spherical camera,virtual,5,92569
participant-adress,371.4649,stop use spherical camera,virtual,5,92569
participant-adress,372.7842,virtual view,na,40,4967
participant-adress,374.7067,start use spherical camera,virtual,na
participant-adress,386.0341,stop use spherical camera,virtual,11,32739
participant-adress,386.0341,stop use spherical camera,virtual,11,32739
participant-adress,387.3253,virtual view,na,14,54108
participant-adress,395.5497,reset virtual camera position,na,na
participant-adress,396.2439,show camera position,na,na
participant-adress,400.3827,start preview kinect,virtual,na
participant-adress,401.4251,stop preview,virtual,1,042419
participant-adress,402.2433,start preview hololens,virtual,na
participant-adress,402.8624,stop preview,virtual,0,6191101
participant-adress,403.4875,start preview kinect,virtual,na
participant-adress,405.278,stop preview,virtual,1,790527
participant-adress,405.7585,start preview kinect,virtual,na
participant-adress,406.3553,stop preview,virtual,0,5967712
participant-adress,406.931,start preview kinect,virtual,na
participant-adress,407.9252,stop preview,virtual,0,9942017
participant-adress,408.1255,start preview kinect,virtual,na
participant-adress,410.2019,stop preview,virtual,2,076416
participant-adress,411.2716,show camera position,na,na
participant-adress,415.1903,start use spherical camera,virtual,na
participant-adress,415.2731,stop use spherical camera,virtual,0,08279419
participant-adress,415.2731,stop use spherical camera,virtual,0,08279419
participant-adress,433.641,show camera position,na,na
participant-adress,12.41386,reset virtual camera position,na,na
participant-adress,12.42848,virtual view,na,-374,8968
participant-adress,34.27534,start preview hololens,virtual,na
participant-adress,34.553,stop preview,virtual,0,2776604
participant-adress,34.90817,start preview hololens,virtual,na
participant-adress,35.58052,stop preview,virtual,0,6723518
participant-adress,35.58052,hololens view,na,23,15204
participant-adress,35.93628,start preview kinect,hololens,na
participant-adress,36.61633,stop preview,hololens,0,6800499
participant-adress,36.65809,start preview kinect,hololens,na
participant-adress,36.92787,stop preview,hololens,0,269783
participant-adress,37.04608,start preview hololens,hololens,na
participant-adress,37.08091,stop preview,hololens,0,03482819
participant-adress,38.01936,kinect view,na,2,438839
participant-adress,38.53959,start preview virtual,kinect,na
participant-adress,38.58184,stop preview,kinect,0,04225159
participant-adress,38.58818,start preview virtual,kinect,na
participant-adress,40.30396,stop preview,kinect,1,715778
participant-adress,40.34536,stop preview,kinect,1,757179
participant-adress,40.31037,start preview hololens,kinect,na
participant-adress,40.98538,start preview hololens,kinect,na
participant-adress,40.99104,stop preview,kinect,0,005661011
participant-adress,40.99835,start preview hololens,kinect,na
participant-adress,41.69231,stop preview,kinect,0,6939621
participant-adress,42.72095,start preview hololens,kinect,na
participant-adress,42.73439,stop preview,kinect,0,01343918
participant-adress,43.03235,start preview virtual,kinect,na
participant-adress,43.05334,start preview virtual,kinect,na
participant-adress,43.03933,stop preview,kinect,-0,01401138
participant-adress,44.7201,stop preview,kinect,1,666759
participant-adress,52.66617,start preview hololens,kinect,na
participant-adress,52.91518,stop preview,kinect,0,249012
participant-adress,53.50528,start preview virtual,kinect,na
participant-adress,53.603,stop preview,kinect,0,0977211
participant-adress,53.603,start preview hololens,kinect,na
participant-adress,53.93721,stop preview,kinect,0,3342094
participant-adress,53.93721,hololens view,na,15,91785
participant-adress,56.5609,start preview virtual,hololens,na
participant-adress,56.78323,stop preview,hololens,0,2223282
participant-adress,57.87395,virtual view,na,3,936741
